date,service,day_of_week,is_weekend,is_holiday,vacation_flag,season,epidemic_flag,canicule_flag,plan_blanc_flag,admissions_urgent,admissions_programmed,discharges,beds_occupied,beds_available,staff_medecin,staff_chirurgien,staff_infirmier,staff_aide_soignant,staff_sage_femme,staff_psychologue,staff_admin,staff_astreinte,staff_global,medicaments_central,medicaments_service,epi_central,epi_service,materiel_chirurgical_central,materiel_chirurgical_service,equipements_biomedicaux_central,equipements_biomedicaux_service,produits_hygiene_central,produits_hygiene_service,produits_pharmaceutiques_central,produits_pharmaceutiques_service,vaccins_central,vaccins_service
2022-12-07,Urgences,Mercredi,0,0,0,Hiver,0,0,0,24,0,17,50,0,5,1,7,3,0,1,1,0,18,23366,-667,14549,-543,8280,400,0,0,5703,-433,14264,-572,352,160
2022-12-07,Réanimation,Mercredi,0,0,0,Hiver,0,0,0,8,0,11,24,6,3,1,10,5,1,1,0,4,21,22641,-725,13933,-616,8280,400,0,0,5294,-409,13637,-627,352,100
2022-12-07,Médecine Générale,Mercredi,0,0,0,Hiver,0,0,0,6,7,11,38,42,5,0,7,4,1,2,0,0,19,21952,-689,13518,-415,8179,-101,0,16,4929,-365,13054,-583,251,-101
2022-12-07,Chirurgie,Mercredi,0,0,0,Hiver,0,0,0,0,10,13,30,30,3,4,8,3,1,0,0,2,19,21478,-474,13106,-412,7569,-610,0,20,4619,-310,12632,-422,251,60
2022-12-07,Obstétrique,Mercredi,0,0,0,Hiver,0,0,0,2,2,7,18,22,3,0,4,3,4,2,1,4,17,21070,-408,12651,-455,7419,-150,0,16,4215,-404,12275,-357,251,40
2022-12-07,Administration,Mercredi,0,0,0,Hiver,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11,3,14,21070,0,12651,0,7419,0,0,0,4215,0,12275,0,251,0
2022-12-08,Urgences,Jeudi,0,0,0,Hiver,1,0,0,30,0,21,50,0,6,0,9,4,1,2,0,4,22,20386,-684,12097,-554,7419,400,0,0,3773,-442,11685,-590,251,160
2022-12-08,Réanimation,Jeudi,0,0,0,Hiver,1,0,0,13,0,11,26,4,5,0,9,4,0,2,0,1,20,19645,-741,11471,-626,7419,400,0,0,3358,-415,11041,-644,251,100
2022-12-08,Médecine Générale,Jeudi,0,0,0,Hiver,1,0,0,9,5,15,37,43,6,0,6,3,0,1,1,1,17,18953,-692,11055,-416,7319,-100,0,16,2992,-366,10455,-586,150,-101
2022-12-08,Chirurgie,Jeudi,0,0,0,Hiver,1,0,0,0,10,10,30,30,3,4,7,5,1,0,0,4,20,18479,-474,10643,-412,6709,-610,0,20,2682,-310,10033,-422,150,60
2022-12-08,Obstétrique,Jeudi,0,0,0,Hiver,1,0,0,7,2,7,20,20,3,0,5,2,4,1,0,1,15,18061,-418,10182,-461,6559,-150,0,16,2272,-410,9667,-366,150,40
2022-12-08,Administration,Jeudi,0,0,0,Hiver,1,0,0,0,0,0,0,0,1,1,0,0,0,1,9,0,12,18061,0,10182,0,6559,0,0,0,2272,0,9667,0,150,0
2022-12-09,Urgences,Vendredi,0,0,0,Hiver,1,0,0,31,0,20,50,0,4,0,9,5,0,1,1,4,20,17375,-686,9627,-555,6559,400,0,0,1829,-443,9074,-593,150,160
2022-12-09,Réanimation,Vendredi,0,0,0,Hiver,1,0,0,14,0,8,30,0,5,0,9,3,0,1,1,3,19,16631,-744,8999,-628,6559,400,0,0,1413,-416,8427,-647,150,100
2022-12-09,Médecine Générale,Vendredi,0,0,0,Hiver,1,0,0,9,4,12,38,42,5,0,6,5,1,0,0,2,17,15942,-689,8584,-415,6459,-100,0,16,1048,-365,7844,-583,49,-101
2022-12-09,Chirurgie,Vendredi,0,0,0,Hiver,1,0,0,4,10,9,35,25,2,5,8,4,0,0,0,4,19,15459,-483,8168,-416,5849,-610,0,20,734,-314,7414,-430,49,60
2022-12-09,Obstétrique,Vendredi,0,0,0,Hiver,1,0,0,5,2,8,19,21,1,1,5,3,3,2,0,3,15,15045,-414,7709,-459,5699,-150,0,16,326,-408,7052,-362,49,40
2022-12-09,Administration,Vendredi,0,0,0,Hiver,1,0,0,0,0,0,0,0,1,0,1,0,1,0,11,0,14,15045,0,7709,0,5699,0,0,0,326,0,7052,0,49,0
2022-12-10,Urgences,Samedi,1,0,0,Hiver,0,0,0,26,0,22,50,0,6,0,8,4,1,0,0,5,19,14373,-672,7163,-546,5699,400,0,0,0,-326,6474,-578,49,160
2022-12-10,Réanimation,Samedi,1,0,0,Hiver,0,0,0,12,0,13,29,1,3,0,10,5,0,1,1,7,20,13635,-738,6539,-624,5699,400,0,0,0,0,5834,-640,49,100
2022-12-10,Médecine Générale,Samedi,1,0,0,Hiver,0,0,0,5,2,14,31,49,7,1,7,3,1,2,0,10,21,12964,-671,6131,-408,5599,-100,0,16,0,0,5266,-568,0,-49
2022-12-10,Chirurgie,Samedi,1,0,0,Hiver,0,0,0,2,6,9,34,26,2,6,8,5,0,0,0,10,21,12495,-469,5722,-409,4993,-606,0,20,0,0,4849,-417,0,60
2022-12-10,Obstétrique,Samedi,1,0,0,Hiver,0,0,0,6,1,7,19,21,1,0,6,2,5,2,1,3,17,12081,-414,5263,-459,4843,-150,0,16,0,0,4487,-362,0,40
2022-12-10,Administration,Samedi,1,0,0,Hiver,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1,12,12081,0,5263,0,4843,0,0,0,0,0,4487,0,0,0
2022-12-11,Urgences,Dimanche,1,0,0,Hiver,1,0,0,32,0,22,50,0,4,0,9,5,0,0,1,9,19,11392,-689,4706,-557,4843,400,0,0,0,0,3891,-596,0,160
2022-12-11,Réanimation,Dimanche,1,0,0,Hiver,1,0,0,15,0,11,30,0,3,0,10,3,0,2,1,3,19,10644,-748,4076,-630,4843,400,0,0,0,0,3240,-651,0,100
2022-12-11,Médecine Générale,Dimanche,1,0,0,Hiver,1,0,0,6,2,10,29,51,6,1,5,4,0,0,0,1,16,9970,-674,3667,-409,4743,-100,0,16,0,0,2670,-570,0,0
2022-12-11,Chirurgie,Dimanche,1,0,0,Hiver,1,0,0,9,4,12,35,25,1,5,9,5,0,0,0,5,20,9489,-481,3252,-415,4139,-604,0,20,0,0,2242,-428,0,60
2022-12-11,Obstétrique,Dimanche,1,0,0,Hiver,1,0,0,3,1,4,19,21,3,1,6,3,4,1,0,1,18,9081,-408,2797,-455,3989,-150,0,16,0,0,1885,-357,0,40
2022-12-11,Administration,Dimanche,1,0,0,Hiver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,9081,0,2797,0,3989,0,0,0,0,0,1885,0,0,0
2022-12-12,Urgences,Lundi,0,0,0,Hiver,0,0,0,23,0,19,50,0,5,0,8,3,0,2,1,0,19,29336,-664,19459,-541,10000,400,0,0,9568,-432,19431,-569,392,160
2022-12-12,Réanimation,Lundi,0,0,0,Hiver,0,0,0,9,0,11,28,2,4,0,10,3,1,0,0,2,18,28608,-728,18841,-618,10000,400,0,0,9158,-410,18801,-630,392,100
2022-12-12,Médecine Générale,Lundi,0,0,0,Hiver,0,0,0,5,4,8,30,50,7,0,7,5,0,0,0,0,19,27931,-677,18431,-410,9900,-100,0,16,8798,-360,18228,-573,292,-100
2022-12-12,Chirurgie,Lundi,0,0,0,Hiver,0,0,0,5,9,13,36,24,1,4,7,3,0,0,0,3,15,27448,-483,18015,-416,9291,-609,0,20,8484,-314,17798,-430,292,60
2022-12-12,Obstétrique,Lundi,0,0,0,Hiver,0,0,0,4,3,4,22,18,2,0,4,3,5,0,0,0,14,27034,-414,17556,-459,9140,-151,0,16,8076,-408,17436,-362,292,40
2022-12-12,Administration,Lundi,0,0,0,Hiver,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,3,14,27034,0,17556,0,9140,0,0,0,8076,0,17436,0,292,0
2022-12-13,Urgences,Mardi,0,0,0,Hiver,0,0,0,22,0,21,50,0,4,1,7,3,0,2,1,3,18,26373,-661,17017,-539,9140,400,0,0,7646,-430,16870,-566,292,160
2022-12-13,Réanimation,Mardi,0,0,0,Hiver,0,0,0,13,0,10,30,0,3,0,9,3,1,2,0,3,18,25632,-741,16391,-626,9140,400,0,0,7231,-415,16226,-644,292,100
2022-12-13,Médecine Générale,Mardi,0,0,0,Hiver,0,0,0,9,6,11,34,46,6,0,7,4,0,0,1,3,18,24937,-695,15973,-418,9040,-100,0,16,6863,-368,15637,-589,191,-101
2022-12-13,Chirurgie,Mardi,0,0,0,Hiver,0,0,0,3,10,14,35,25,1,4,9,4,0,1,0,2,19,24456,-481,15558,-415,8430,-610,0,20,6550,-313,15209,-428,191,60
2022-12-13,Obstétrique,Mardi,0,0,0,Hiver,0,0,0,2,3,9,18,22,3,0,6,2,4,2,0,1,17,24046,-410,15102,-456,8279,-151,0,16,6144,-406,14850,-359,191,40
2022-12-13,Administration,Mardi,0,0,0,Hiver,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,13,24046,0,15102,0,8279,0,0,0,6144,0,14850,0,191,0
2022-12-14,Urgences,Mercredi,0,0,0,Hiver,0,0,0,24,0,20,50,0,5,0,8,3,0,2,0,2,18,23379,-667,14559,-543,8279,400,0,0,5711,-433,14278,-572,191,160
2022-12-14,Réanimation,Mercredi,0,0,0,Hiver,0,0,0,11,1,12,30,0,4,1,9,3,0,0,0,1,17,22641,-738,13935,-624,8279,400,0,0,5297,-414,13638,-640,191,100
2022-12-14,Médecine Générale,Mercredi,0,0,0,Hiver,0,0,0,6,3,12,31,49,6,1,7,5,1,1,1,4,22,21964,-677,13525,-410,8179,-100,0,16,4937,-360,13065,-573,91,-100
2022-12-14,Chirurgie,Mercredi,0,0,0,Hiver,0,0,0,2,10,14,33,27,2,5,7,3,1,0,1,1,19,21486,-478,13111,-414,7569,-610,0,20,4625,-312,12639,-426,91,60
2022-12-14,Obstétrique,Mercredi,0,0,0,Hiver,0,0,0,3,2,4,19,21,3,0,6,2,3,1,0,0,15,21076,-410,12655,-456,7419,-150,0,16,4219,-406,12280,-359,91,40
2022-12-14,Administration,Mercredi,0,0,0,Hiver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,12,21076,0,12655,0,7419,0,0,0,4219,0,12280,0,91,0
2022-12-15,Urgences,Jeudi,0,0,0,Hiver,1,0,0,30,0,20,50,0,6,0,8,5,1,2,0,2,22,20392,-684,12101,-554,7419,400,0,0,3777,-442,11690,-590,91,160
2022-12-15,Réanimation,Jeudi,0,0,0,Hiver,1,0,0,16,0,13,30,0,4,0,9,5,1,2,0,4,21,19641,-751,11469,-632,7419,400,0,0,3358,-419,11036,-654,91,100
2022-12-15,Médecine Générale,Jeudi,0,0,0,Hiver,1,0,0,8,6,11,34,46,6,1,6,5,0,1,0,1,19,18949,-692,11053,-416,7319,-100,0,16,2992,-366,10450,-586,0,-91
2022-12-15,Chirurgie,Jeudi,0,0,0,Hiver,1,0,0,2,8,13,30,30,2,5,8,3,1,0,1,2,20,18475,-474,10641,-412,6711,-608,0,20,2682,-310,10028,-422,0,60
2022-12-15,Obstétrique,Jeudi,0,0,0,Hiver,1,0,0,4,4,5,22,18,1,0,6,4,3,0,1,2,15,18059,-416,10181,-460,6560,-151,0,16,2273,-409,9664,-364,0,40
2022-12-15,Administration,Jeudi,0,0,0,Hiver,1,0,0,0,0,0,0,0,1,0,1,1,1,0,11,3,15,18059,0,10181,0,6560,0,0,0,2273,0,9664,0,0,0
2022-12-16,Urgences,Vendredi,0,0,0,Hiver,0,0,0,23,0,19,50,0,6,1,8,5,1,2,0,5,23,17395,-664,9640,-541,6560,400,0,0,1841,-432,9095,-569,0,160
2022-12-16,Réanimation,Vendredi,0,0,0,Hiver,0,0,0,9,0,9,30,0,4,1,11,3,0,0,0,3,19,16667,-728,9022,-618,6560,400,0,0,1431,-410,8465,-630,0,100
2022-12-16,Médecine Générale,Vendredi,0,0,0,Hiver,0,0,0,6,6,11,35,45,5,0,7,5,1,2,0,5,20,15981,-686,8608,-414,6460,-100,0,16,1067,-364,7884,-581,0,0
2022-12-16,Chirurgie,Vendredi,0,0,0,Hiver,0,0,0,3,11,10,34,26,3,6,7,5,0,0,1,1,22,15498,-483,8192,-416,5849,-611,0,20,753,-314,7454,-430,0,60
2022-12-16,Obstétrique,Vendredi,0,0,0,Hiver,0,0,0,6,2,6,24,16,1,1,6,4,4,0,0,1,16,15082,-416,7732,-460,5699,-150,0,16,344,-409,7090,-364,0,40
2022-12-16,Administration,Vendredi,0,0,0,Hiver,0,0,0,0,0,0,0,0,1,1,0,1,1,1,9,1,14,15082,0,7732,0,5699,0,0,0,344,0,7090,0,0,0
2022-12-17,Urgences,Samedi,1,0,0,Hiver,1,0,0,34,0,22,50,0,4,0,7,3,0,0,0,1,14,14387,-695,7171,-561,5699,400,0,0,0,-344,6488,-602,0,160
2022-12-17,Réanimation,Samedi,1,0,0,Hiver,1,0,0,11,0,12,29,1,4,0,9,3,0,2,1,10,19,13652,-735,6549,-622,5699,400,0,0,0,0,5851,-637,0,100
2022-12-17,Médecine Générale,Samedi,1,0,0,Hiver,1,0,0,6,4,12,33,47,7,0,5,3,1,0,0,4,16,12972,-680,6137,-412,5599,-100,0,16,0,0,5275,-576,0,0
2022-12-17,Chirurgie,Samedi,1,0,0,Hiver,1,0,0,2,5,13,28,32,1,6,7,5,0,0,1,4,20,12506,-466,5729,-408,4994,-605,0,20,0,0,4860,-415,0,60
2022-12-17,Obstétrique,Samedi,1,0,0,Hiver,1,0,0,3,1,9,19,21,1,0,5,3,5,2,0,4,16,12098,-408,5274,-455,4844,-150,0,16,0,0,4503,-357,0,40
2022-12-17,Administration,Samedi,1,0,0,Hiver,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,7,12,12098,0,5274,0,4844,0,0,0,0,0,4503,0,0,0
2022-12-18,Urgences,Dimanche,1,0,0,Hiver,0,0,0,24,0,17,50,0,5,0,7,3,0,1,0,7,16,11431,-667,4731,-543,4844,400,0,0,0,0,3931,-572,0,160
2022-12-18,Réanimation,Dimanche,1,0,0,Hiver,0,0,0,10,0,11,28,2,5,0,10,4,1,1,0,5,21,10699,-732,4111,-620,4844,400,0,0,0,0,3297,-634,0,100
2022-12-18,Médecine Générale,Dimanche,1,0,0,Hiver,0,0,0,9,3,11,34,46,6,0,5,5,0,2,0,5,18,10013,-686,3697,-414,4744,-100,0,16,0,0,2716,-581,0,0
2022-12-18,Chirurgie,Dimanche,1,0,0,Hiver,0,0,0,2,5,11,24,36,1,5,9,5,0,1,0,1,21,9547,-466,3289,-408,4139,-605,0,20,0,0,2301,-415,0,60
2022-12-18,Obstétrique,Dimanche,1,0,0,Hiver,0,0,0,1,2,7,15,25,1,0,5,4,3,1,1,3,15,9141,-406,2836,-453,3989,-150,0,16,0,0,1946,-355,0,40
2022-12-18,Administration,Dimanche,1,0,0,Hiver,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,5,11,9141,0,2836,0,3989,0,0,0,0,0,1946,0,0,0
2022-12-19,Urgences,Lundi,0,0,0,Hiver,1,0,0,30,0,23,50,0,6,1,9,5,0,1,1,5,23,29316,-684,19446,-554,10000,400,0,-3,9558,-442,19410,-590,385,160
2022-12-19,Réanimation,Lundi,0,0,0,Hiver,1,0,0,12,0,11,29,1,3,0,9,4,1,1,0,2,18,28578,-738,18822,-624,10000,400,0,0,9144,-414,18770,-640,385,100
2022-12-19,Médecine Générale,Lundi,0,0,0,Hiver,1,0,0,11,7,13,39,41,6,0,7,5,0,0,0,0,18,27874,-704,18401,-421,9899,-101,0,16,8773,-371,18174,-596,284,-101
2022-12-19,Chirurgie,Lundi,0,0,0,Hiver,1,0,0,2,10,7,29,31,2,6,9,5,1,0,0,0,23,27396,-478,17987,-414,9289,-610,0,20,8461,-312,17748,-426,284,60
2022-12-19,Obstétrique,Lundi,0,0,0,Hiver,1,0,0,4,2,6,15,25,3,0,4,2,4,1,0,2,14,26984,-412,17530,-457,9139,-150,0,16,8054,-407,17388,-360,284,40
2022-12-19,Administration,Lundi,0,0,0,Hiver,1,0,0,0,0,0,0,0,0,0,1,0,1,1,9,3,12,26984,0,17530,0,9139,0,0,0,8054,0,17388,0,284,0
2022-12-20,Urgences,Mardi,0,0,0,Hiver,1,0,0,32,0,23,50,0,6,0,7,3,1,2,1,4,20,26295,-689,16973,-557,9139,400,0,0,7610,-444,16792,-596,284,160
2022-12-20,Réanimation,Mardi,0,0,0,Hiver,1,0,0,14,0,12,30,0,4,0,10,4,0,0,0,4,18,25551,-744,16345,-628,9139,400,0,0,7194,-416,16145,-647,284,100
2022-12-20,Médecine Générale,Mardi,0,0,0,Hiver,1,0,0,8,6,15,38,42,5,0,5,5,0,2,1,2,18,24859,-692,15929,-416,9039,-100,0,16,6828,-366,15559,-586,183,-101
2022-12-20,Chirurgie,Mardi,0,0,0,Hiver,1,0,0,3,9,12,29,31,2,6,8,4,0,0,0,3,20,24381,-478,15515,-414,8430,-609,0,20,6516,-312,15133,-426,183,60
2022-12-20,Obstétrique,Mardi,0,0,0,Hiver,1,0,0,4,2,6,15,25,1,0,5,3,3,2,1,0,15,23969,-412,15058,-457,8280,-150,0,16,6109,-407,14773,-360,183,40
2022-12-20,Administration,Mardi,0,0,0,Hiver,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,11,23969,0,15058,0,8280,0,0,0,6109,0,14773,0,183,0
2022-12-21,Urgences,Mercredi,0,0,0,Hiver,1,0,0,30,1,21,50,0,4,0,8,3,1,0,1,4,17,23283,-686,14503,-555,8280,400,0,0,5666,-443,14180,-593,183,160
2022-12-21,Réanimation,Mercredi,0,0,0,Hiver,1,0,0,13,0,12,30,0,3,0,9,4,1,2,1,1,20,22542,-741,13877,-626,8280,400,0,0,5251,-415,13536,-644,183,100
2022-12-21,Médecine Générale,Mercredi,0,0,0,Hiver,1,0,0,9,6,14,39,41,5,0,5,4,0,1,1,2,16,21847,-695,13459,-418,8180,-100,0,16,4883,-368,12947,-589,82,-101
2022-12-21,Chirurgie,Mercredi,0,0,0,Hiver,1,0,0,5,9,11,32,28,3,6,9,3,0,0,1,2,22,21364,-483,13043,-416,7571,-609,0,20,4569,-314,12517,-430,82,60
2022-12-21,Obstétrique,Mercredi,0,0,0,Hiver,1,0,0,3,2,6,14,26,1,1,4,3,3,1,0,0,13,20954,-410,12587,-456,7421,-150,0,16,4163,-406,12158,-359,82,40
2022-12-21,Administration,Mercredi,0,0,0,Hiver,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,11,20954,0,12587,0,7421,0,0,0,4163,0,12158,0,82,0
2022-12-22,Urgences,Jeudi,0,0,0,Hiver,0,0,0,26,0,20,50,0,6,0,9,3,0,1,0,0,19,20282,-672,12041,-546,7421,400,0,0,3727,-436,11580,-578,82,160
2022-12-22,Réanimation,Jeudi,0,0,0,Hiver,0,0,0,10,0,12,28,2,5,1,10,5,0,0,1,1,22,19550,-732,11421,-620,7421,400,0,0,3315,-412,10946,-634,82,100
2022-12-22,Médecine Générale,Jeudi,0,0,0,Hiver,0,0,0,6,8,11,42,38,7,1,7,3,0,1,0,4,19,18858,-692,11005,-416,7320,-101,0,16,2949,-366,10360,-586,0,-82
2022-12-22,Chirurgie,Jeudi,0,0,0,Hiver,0,0,0,3,10,13,32,28,2,6,7,5,1,1,0,3,22,18377,-481,10590,-415,6710,-610,0,20,2636,-313,9932,-428,0,60
2022-12-22,Obstétrique,Jeudi,0,0,0,Hiver,0,0,0,5,4,7,16,24,1,0,6,2,3,1,0,0,13,17959,-418,10129,-461,6559,-151,0,16,2226,-410,9566,-366,0,40
2022-12-22,Administration,Jeudi,0,0,0,Hiver,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,11,17959,0,10129,0,6559,0,0,0,2226,0,9566,0,0,0
2022-12-23,Urgences,Vendredi,0,0,0,Hiver,0,0,0,24,0,19,50,0,6,0,8,4,1,0,0,1,19,17292,-667,9586,-543,6559,400,0,0,1793,-433,8994,-572,0,160
2022-12-23,Réanimation,Vendredi,0,0,0,Hiver,0,0,0,4,0,8,24,6,5,0,9,5,0,1,0,4,20,16580,-712,8978,-608,6559,400,0,0,1389,-404,8381,-613,0,100
2022-12-23,Médecine Générale,Vendredi,0,0,0,Hiver,0,0,0,7,5,14,40,40,6,1,7,3,1,1,0,2,19,15894,-686,8564,-414,6459,-100,0,16,1025,-364,7800,-581,0,0
2022-12-23,Chirurgie,Vendredi,0,0,0,Hiver,0,0,0,4,7,9,34,26,2,4,9,3,0,0,0,3,18,15418,-476,8151,-413,5852,-607,0,20,714,-311,7376,-424,0,60
2022-12-23,Obstétrique,Vendredi,0,0,0,Hiver,0,0,0,5,2,7,16,24,2,0,5,4,4,1,0,2,16,15004,-414,7692,-459,5702,-150,0,16,306,-408,7014,-362,0,40
2022-12-23,Administration,Vendredi,0,0,0,Hiver,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,2,13,15004,0,7692,0,5702,0,0,0,306,0,7014,0,0,0
2022-12-24,Urgences,Samedi,1,0,0,Hiver,1,0,0,33,0,19,50,0,5,1,9,4,1,0,1,10,21,14312,-692,7133,-559,5702,400,0,0,0,-306,6415,-599,0,160
2022-12-24,Réanimation,Samedi,1,0,0,Hiver,1,0,0,15,1,11,29,1,3,0,11,4,0,2,1,1,21,13561,-751,6501,-632,5702,400,0,0,0,0,5761,-654,0,100
2022-12-24,Médecine Générale,Samedi,1,0,0,Hiver,1,0,0,6,3,12,37,43,7,0,5,5,1,0,0,1,18,12884,-677,6091,-410,5602,-100,0,16,0,0,5188,-573,0,0
2022-12-24,Chirurgie,Samedi,1,0,0,Hiver,1,0,0,2,5,11,30,30,2,5,9,3,1,0,0,2,20,12418,-466,5683,-408,4997,-605,0,20,0,0,4773,-415,0,60
2022-12-24,Obstétrique,Samedi,1,0,0,Hiver,1,0,0,4,1,4,17,23,3,0,4,2,3,1,1,1,14,12008,-410,5227,-456,4847,-150,0,16,0,0,4414,-359,0,40
2022-12-24,Administration,Samedi,1,0,0,Hiver,1,0,0,0,0,0,0,0,1,0,0,1,1,1,11,5,15,12008,0,5227,0,4847,0,0,0,0,0,4414,0,0,0
2022-12-25,Urgences,Dimanche,1,1,0,Hiver,0,0,0,25,0,19,50,0,6,0,7,4,0,0,0,2,17,11338,-670,4682,-545,4847,400,0,0,0,0,3839,-575,0,160
2022-12-25,Réanimation,Dimanche,1,1,0,Hiver,0,0,0,8,0,8,29,1,4,1,11,3,0,2,1,10,22,10613,-725,4066,-616,4847,400,0,0,0,0,3212,-627,0,100
2022-12-25,Médecine Générale,Dimanche,1,1,0,Hiver,0,0,0,10,2,11,38,42,7,0,5,3,0,1,1,4,17,9927,-686,3652,-414,4747,-100,0,16,0,0,2631,-581,0,0
2022-12-25,Chirurgie,Dimanche,1,1,0,Hiver,0,0,0,6,5,12,29,31,1,6,9,3,0,0,0,3,19,9451,-476,3239,-413,4142,-605,0,20,0,0,2207,-424,0,60
2022-12-25,Obstétrique,Dimanche,1,1,0,Hiver,0,0,0,3,2,4,18,22,1,1,6,4,4,0,0,9,16,9041,-410,2783,-456,3992,-150,0,16,0,0,1848,-359,0,40
2022-12-25,Administration,Dimanche,1,1,0,Hiver,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11,6,14,9041,0,2783,0,3992,0,0,0,0,0,1848,0,0,0
2022-12-26,Urgences,Lundi,0,0,0,Hiver,0,0,0,27,0,21,50,0,6,1,8,3,0,1,0,0,19,29325,-675,19452,-548,10000,400,0,-1,9563,-437,19419,-581,291,160
2022-12-26,Réanimation,Lundi,0,0,0,Hiver,0,0,0,14,0,12,30,0,5,1,9,5,0,1,1,3,22,28581,-744,18824,-628,10000,400,0,0,9147,-416,18772,-647,291,100
2022-12-26,Médecine Générale,Lundi,0,0,0,Hiver,0,0,0,9,6,13,40,40,5,0,7,4,1,1,0,2,18,27886,-695,18406,-418,9900,-100,0,16,8779,-368,18183,-589,190,-101
2022-12-26,Chirurgie,Lundi,0,0,0,Hiver,0,0,0,1,8,9,29,31,2,6,8,5,1,0,1,1,23,27415,-471,17996,-410,9292,-608,0,20,8470,-309,17764,-419,190,60
2022-12-26,Obstétrique,Lundi,0,0,0,Hiver,0,0,0,2,3,5,18,22,2,1,6,3,3,0,0,3,15,27005,-410,17540,-456,9141,-151,0,16,8064,-406,17405,-359,190,40
2022-12-26,Administration,Lundi,0,0,0,Hiver,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,11,27005,0,17540,0,9141,0,0,0,8064,0,17405,0,190,0
2022-12-27,Urgences,Mardi,0,0,0,Hiver,1,0,0,33,0,20,50,0,4,0,8,4,0,1,0,2,17,26313,-692,16981,-559,9141,400,0,0,7618,-446,16806,-599,190,160
2022-12-27,Réanimation,Mardi,0,0,0,Hiver,1,0,0,13,0,11,30,0,5,0,11,3,1,2,1,1,23,25572,-741,16355,-626,9141,400,0,0,7203,-415,16162,-644,190,100
2022-12-27,Médecine Générale,Mardi,0,0,0,Hiver,1,0,0,9,5,13,41,39,5,0,5,5,0,2,0,3,17,24880,-692,15939,-416,9041,-100,0,16,6837,-366,15576,-586,89,-101
2022-12-27,Chirurgie,Mardi,0,0,0,Hiver,1,0,0,7,10,9,37,23,1,6,9,5,0,1,0,1,22,24390,-490,15519,-420,8431,-610,0,20,6520,-317,15139,-437,89,60
2022-12-27,Obstétrique,Mardi,0,0,0,Hiver,1,0,0,3,4,7,18,22,1,0,5,3,3,0,1,0,13,23976,-414,15060,-459,8280,-151,0,16,6112,-408,14777,-362,89,40
2022-12-27,Administration,Mardi,0,0,0,Hiver,1,0,0,0,0,0,0,0,0,1,1,1,0,0,11,1,14,23976,0,15060,0,8280,0,0,0,6112,0,14777,0,89,0
2022-12-28,Urgences,Mercredi,0,0,0,Hiver,1,0,0,32,1,22,50,0,6,1,9,4,0,0,0,0,20,23284,-692,14501,-559,8280,400,0,0,5666,-446,14178,-599,89,160
2022-12-28,Réanimation,Mercredi,0,0,0,Hiver,1,0,0,12,0,12,30,0,5,0,9,5,0,1,0,2,20,22546,-738,13877,-624,8280,400,0,0,5252,-414,13538,-640,89,100
2022-12-28,Médecine Générale,Mercredi,0,0,0,Hiver,1,0,0,10,6,14,43,37,6,0,7,5,0,0,0,0,18,21848,-698,13458,-419,8180,-100,0,16,4883,-369,12947,-591,0,-89
2022-12-28,Chirurgie,Mercredi,0,0,0,Hiver,1,0,0,5,11,13,40,20,1,6,9,3,0,0,0,1,19,21360,-488,13039,-419,7569,-611,0,20,4567,-316,12512,-435,0,60
2022-12-28,Obstétrique,Mercredi,0,0,0,Hiver,1,0,0,2,1,6,15,25,1,0,6,2,5,2,0,0,16,20954,-406,12586,-453,7419,-150,0,16,4164,-403,12157,-355,0,40
2022-12-28,Administration,Mercredi,0,0,0,Hiver,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,2,12,20954,0,12586,0,7419,0,0,0,4164,0,12157,0,0,0
2022-12-29,Urgences,Jeudi,0,0,0,Hiver,0,0,0,26,0,18,50,0,4,1,9,4,1,2,0,5,21,20282,-672,12040,-546,7419,400,0,0,3728,-436,11579,-578,0,160
2022-12-29,Réanimation,Jeudi,0,0,0,Hiver,0,0,0,6,0,12,24,6,4,1,11,3,1,0,0,1,20,19563,-719,11428,-612,7419,400,0,0,3321,-407,10959,-620,0,100
2022-12-29,Médecine Générale,Jeudi,0,0,0,Hiver,0,0,0,5,6,16,38,42,5,0,7,4,1,0,1,4,18,18880,-683,11015,-413,7319,-100,0,16,2958,-363,10381,-578,0,0
2022-12-29,Chirurgie,Jeudi,0,0,0,Hiver,0,0,0,4,11,14,41,19,2,5,8,3,1,0,1,1,20,18394,-486,10597,-418,6708,-611,0,20,2643,-315,9948,-433,0,60
