Date,Year,Month,DayOfWeek,Total_Beds,Occupied_Beds,Flu_Cases,Emergencies,Staff_Available
2024-07-27,2024,7,Saturday,1800,1059,71,515,287
2024-07-28,2024,7,Sunday,1800,1166,176,335,215
2024-07-29,2024,7,Monday,1800,1201,174,343,149
2024-07-30,2024,7,Tuesday,1800,1145,55,480,250
2024-07-31,2024,7,Wednesday,1800,1675,64,428,240
2024-08-01,2024,8,Thursday,1800,1438,11,114,168
2024-08-02,2024,8,Friday,1800,1241,68,243,103
2024-08-03,2024,8,Saturday,1800,1580,133,366,177
2024-08-04,2024,8,Sunday,1800,1686,88,324,299
2024-08-05,2024,8,Monday,1800,1560,192,108,108
2024-08-06,2024,8,Tuesday,1800,1482,24,208,220
2024-08-07,2024,8,Wednesday,1800,1107,0,236,214
2024-08-08,2024,8,Thursday,1800,1225,159,253,262
2024-08-09,2024,8,Friday,1800,1672,130,568,200
2024-08-10,2024,8,Saturday,1800,1630,48,441,248
2024-08-11,2024,8,Sunday,1800,1660,146,484,285
2024-08-12,2024,8,Monday,1800,1661,59,242,245
2024-08-13,2024,8,Tuesday,1800,1431,156,198,196
2024-08-14,2024,8,Wednesday,1800,1654,177,476,299
2024-08-15,2024,8,Thursday,1800,1418,1,407,180
2024-08-16,2024,8,Friday,1800,1454,72,227,142
2024-08-17,2024,8,Saturday,1800,1159,183,408,194
2024-08-18,2024,8,Sunday,1800,1522,144,472,105
2024-08-19,2024,8,Monday,1800,1649,187,375,166
2024-08-20,2024,8,Tuesday,1800,1589,109,178,239
2024-08-21,2024,8,Wednesday,1800,1076,163,245,199
2024-08-22,2024,8,Thursday,1800,1508,60,210,111
2024-08-23,2024,8,Friday,1800,1440,16,499,165
2024-08-24,2024,8,Saturday,1800,1253,48,276,101
2024-08-25,2024,8,Sunday,1800,1769,75,222,242
2024-08-26,2024,8,Monday,1800,1319,187,359,250
2024-08-27,2024,8,Tuesday,1800,1262,147,208,256
2024-08-28,2024,8,Wednesday,1800,1596,177,429,180
2024-08-29,2024,8,Thursday,1800,1657,130,288,234
2024-08-30,2024,8,Friday,1800,1553,42,297,255
2024-08-31,2024,8,Saturday,1800,1373,56,261,241
2024-09-01,2024,9,Sunday,1800,1636,49,185,271
2024-09-02,2024,9,Monday,1800,1166,195,166,257
2024-09-03,2024,9,Tuesday,1800,1752,177,290,259
2024-09-04,2024,9,Wednesday,1800,1458,36,465,169
2024-09-05,2024,9,Thursday,1800,1279,45,355,214
2024-09-06,2024,9,Friday,1800,1699,169,252,187
2024-09-07,2024,9,Saturday,1800,1301,14,306,105
2024-09-08,2024,9,Sunday,1800,1530,160,445,126
2024-09-09,2024,9,Monday,1800,1579,79,198,181
2024-09-10,2024,9,Tuesday,1800,1217,138,397,187
2024-09-11,2024,9,Wednesday,1800,1101,147,496,219
2024-09-12,2024,9,Thursday,1800,1553,23,263,123
2024-09-13,2024,9,Friday,1800,1287,124,610,201
2024-09-14,2024,9,Saturday,1800,1166,191,310,133
2024-09-15,2024,9,Sunday,1800,1620,117,492,267
2024-09-16,2024,9,Monday,1800,1035,79,136,146
2024-09-17,2024,9,Tuesday,1800,1743,93,173,123
2024-09-18,2024,9,Wednesday,1800,1740,64,172,164
2024-09-19,2024,9,Thursday,1800,1352,87,407,117
2024-09-20,2024,9,Friday,1800,1675,87,358,143
2024-09-21,2024,9,Saturday,1800,1072,144,280,175
2024-09-22,2024,9,Sunday,1800,1647,125,444,156
2024-09-23,2024,9,Monday,1800,1352,88,411,206
2024-09-24,2024,9,Tuesday,1800,1069,60,159,255
2024-09-25,2024,9,Wednesday,1800,1424,14,378,223
2024-09-26,2024,9,Thursday,1800,1707,93,202,298
2024-09-27,2024,9,Friday,1800,1780,50,485,250
2024-09-28,2024,9,Saturday,1800,1560,26,534,261
2024-09-29,2024,9,Sunday,1800,1641,73,587,238
2024-09-30,2024,9,Monday,1800,1516,60,250,262
2024-10-01,2024,10,Tuesday,1800,1427,15,256,215
2024-10-02,2024,10,Wednesday,1800,1538,21,305,192
2024-10-03,2024,10,Thursday,1800,1159,212,278,141
2024-10-04,2024,10,Friday,1800,1148,309,348,127
2024-10-05,2024,10,Saturday,1800,1775,148,451,222
2024-10-06,2024,10,Sunday,1800,1229,455,288,123
2024-10-07,2024,10,Monday,1800,1711,240,386,235
2024-10-08,2024,10,Tuesday,1800,1561,271,375,205
2024-10-09,2024,10,Wednesday,1800,1066,58,335,217
2024-10-10,2024,10,Thursday,1800,1380,286,282,152
2024-10-11,2024,10,Friday,1800,1057,425,425,299
2024-10-12,2024,10,Saturday,1800,1258,201,365,231
2024-10-13,2024,10,Sunday,1800,1341,31,385,199
2024-10-14,2024,10,Monday,1800,1129,442,112,104
2024-10-15,2024,10,Tuesday,1800,1726,161,221,148
2024-10-16,2024,10,Wednesday,1800,1171,254,458,197
2024-10-17,2024,10,Thursday,1800,1769,253,319,129
2024-10-18,2024,10,Friday,1800,1613,8,279,171
2024-10-19,2024,10,Saturday,1800,1208,464,553,202
2024-10-20,2024,10,Sunday,1800,1353,138,300,162
2024-10-21,2024,10,Monday,1800,1470,479,294,274
2024-10-22,2024,10,Tuesday,1800,1797,9,285,125
2024-10-23,2024,10,Wednesday,1800,1115,213,198,284
2024-10-24,2024,10,Thursday,1800,1263,272,181,136
2024-10-25,2024,10,Friday,1800,1661,323,234,106
2024-10-26,2024,10,Saturday,1800,1441,47,615,226
2024-10-27,2024,10,Sunday,1800,1547,435,505,267
2024-10-28,2024,10,Monday,1800,1452,110,291,191
2024-10-29,2024,10,Tuesday,1800,1476,152,424,266
2024-10-30,2024,10,Wednesday,1800,1286,122,313,289
2024-10-31,2024,10,Thursday,1800,1302,404,414,202
2024-11-01,2024,11,Friday,1800,1310,356,556,152
2024-11-02,2024,11,Saturday,1800,1207,101,538,231
2024-11-03,2024,11,Sunday,1800,1617,240,522,207
2024-11-04,2024,11,Monday,1800,1445,320,243,211
2024-11-05,2024,11,Tuesday,1800,1669,190,483,252
2024-11-06,2024,11,Wednesday,1800,1632,216,315,106
2024-11-07,2024,11,Thursday,1800,1054,50,460,255
2024-11-08,2024,11,Friday,1800,1011,291,524,296
2024-11-09,2024,11,Saturday,1800,1656,80,211,166
2024-11-10,2024,11,Sunday,1800,1399,488,385,207
2024-11-11,2024,11,Monday,1800,1647,382,134,210
2024-11-12,2024,11,Tuesday,1800,1514,87,282,247
2024-11-13,2024,11,Wednesday,1800,1655,193,369,182
2024-11-14,2024,11,Thursday,1800,1541,103,457,223
2024-11-15,2024,11,Friday,1800,1236,270,250,238
2024-11-16,2024,11,Saturday,1800,1278,95,243,203
2024-11-17,2024,11,Sunday,1800,1347,422,209,166
2024-11-18,2024,11,Monday,1800,1626,378,404,106
2024-11-19,2024,11,Tuesday,1800,1103,197,243,250
2024-11-20,2024,11,Wednesday,1800,1629,0,210,288
2024-11-21,2024,11,Thursday,1800,1516,494,331,298
2024-11-22,2024,11,Friday,1800,1247,406,354,209
2024-11-23,2024,11,Saturday,1800,1363,377,222,133
2024-11-24,2024,11,Sunday,1800,1320,166,436,205
2024-11-25,2024,11,Monday,1800,1632,125,319,246
2024-11-26,2024,11,Tuesday,1800,1285,312,179,157
2024-11-27,2024,11,Wednesday,1800,1148,80,182,108
2024-11-28,2024,11,Thursday,1800,1083,417,141,147
2024-11-29,2024,11,Friday,1800,1405,250,425,214
2024-11-30,2024,11,Saturday,1800,1455,168,352,140
2024-12-01,2024,12,Sunday,1800,1742,506,421,147
2024-12-02,2024,12,Monday,1800,1799,303,106,272
2024-12-03,2024,12,Tuesday,1800,1160,429,254,124
2024-12-04,2024,12,Wednesday,1800,1783,300,109,215
2024-12-05,2024,12,Thursday,1800,1459,228,133,177
2024-12-06,2024,12,Friday,1800,1549,326,219,207
2024-12-07,2024,12,Saturday,1800,1499,537,226,124
2024-12-08,2024,12,Sunday,1800,1737,209,429,246
2024-12-09,2024,12,Monday,1800,1508,305,233,138
2024-12-10,2024,12,Tuesday,1800,1653,366,384,218
2024-12-11,2024,12,Wednesday,1800,1480,456,225,178
2024-12-12,2024,12,Thursday,1800,1662,494,436,179
2024-12-13,2024,12,Friday,1800,1113,476,328,126
2024-12-14,2024,12,Saturday,1800,1748,264,331,203
2024-12-15,2024,12,Sunday,1800,1577,470,489,173
2024-12-16,2024,12,Monday,1800,1360,587,125,290
2024-12-17,2024,12,Tuesday,1800,1340,387,482,167
2024-12-18,2024,12,Wednesday,1800,1769,516,214,246
2024-12-19,2024,12,Thursday,1800,1760,337,481,127
2024-12-20,2024,12,Friday,1800,1448,542,453,222
2024-12-21,2024,12,Saturday,1800,1179,304,609,260
2024-12-22,2024,12,Sunday,1800,1701,233,246,237
2024-12-23,2024,12,Monday,1800,1406,579,265,182
2024-12-24,2024,12,Tuesday,1800,1665,309,288,129
2024-12-25,2024,12,Wednesday,1800,1195,232,177,121
2024-12-26,2024,12,Thursday,1800,1465,553,189,102
2024-12-27,2024,12,Friday,1800,1310,430,327,200
2024-12-28,2024,12,Saturday,1800,1261,516,201,204
2024-12-29,2024,12,Sunday,1800,1418,465,222,275
2024-12-30,2024,12,Monday,1800,1405,381,283,101
2024-12-31,2024,12,Tuesday,1800,1142,539,458,153
